# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Nov 25 14:32:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_dist:        Distance [pc]
#
loc_rowid,pl_name,pl_orbper,pl_rade,pl_masse,pl_orbeccen,pl_eqt,st_mass,st_metratio,st_logg,sy_dist
32970,Kepler-836 b,11.36113254000,,,,,1.060000,,4.444080,980.03500000
32971,Kepler-836 b,11.36112327000,2.68000000,,0.000000,871.00,1.079000,[Fe/H],4.457000,980.03500000
32972,Kepler-836 b,11.36117632690,,,,,1.060000,,4.444080,980.03500000
32973,Kepler-837 b,,2.90000000,,,,,,,901.90700000
32974,Kepler-837 b,16.56059504000,2.71000000,,0.000000,702.00,0.727000,[Fe/H],4.436000,901.90700000
32975,Kepler-837 b,16.56062577000,2.94000000,,0.000000,701.00,0.727000,[Fe/H],4.436000,901.90700000
32976,Kepler-837 b,16.56057486000,,,,,0.990000,,4.654850,901.90700000
32977,Kepler-837 b,16.56059868940,,,,,0.990000,,4.654850,901.90700000
32978,Kepler-837 b,16.56062000000,3.80000000,,0.000000,755.00,0.977000,,4.380000,901.90700000
32979,Kepler-837 b,16.56059504000,2.71000000,,0.000000,702.00,0.727000,[Fe/H],4.436000,901.90700000
32980,Kepler-837 b,16.56062577000,,,,,0.990000,,4.654850,901.90700000
32981,Kepler-837 b,16.56059504000,2.71000000,,0.000000,702.00,0.727000,[Fe/H],4.436000,901.90700000
32982,Kepler-837 b,16.56059504000,2.56000000,,,,0.850000,[Fe/H],4.560000,901.90700000
32983,Kepler-838 b,15.74958583000,,,,,1.030000,,4.549870,1104.04000000
32984,Kepler-838 b,15.74957994000,2.85000000,,0.000000,774.00,1.088000,[Fe/H],4.457000,1104.04000000
32985,Kepler-838 b,15.74958583000,2.77000000,,0.000000,777.00,1.088000,[Fe/H],4.454000,1104.04000000
32986,Kepler-838 b,15.74953307000,,,,,1.030000,,4.549870,1104.04000000
32987,Kepler-838 b,15.74957994000,2.85000000,,0.000000,774.00,1.088000,[Fe/H],4.457000,1104.04000000
32988,Kepler-838 b,15.74957994000,2.85000000,,0.000000,774.00,1.088000,[Fe/H],4.457000,1104.04000000
32989,Kepler-838 b,15.74957994000,2.73000000,,,,0.980000,[Fe/H],4.460000,1104.04000000
32990,Kepler-838 b,15.74956723360,,,,,1.030000,,4.549870,1104.04000000
32991,Kepler-838 b,,2.32600000,,,,,,,1104.04000000
32992,Kepler-838 b,15.74954000000,2.53000000,,0.000000,767.00,1.090000,,4.470000,1104.04000000
32993,Kepler-839 b,37.81445140000,2.29000000,,0.000000,614.00,1.102000,[Fe/H],4.369000,944.56100000
32994,Kepler-839 b,37.81452520000,,,,,1.080000,[M/H],4.080490,944.56100000
32995,Kepler-839 b,37.81445140000,2.57000000,,,,1.220000,[Fe/H],4.290000,944.56100000
32996,Kepler-839 b,37.81266000000,2.51000000,,0.000000,598.00,1.090000,,4.410000,944.56100000
32997,Kepler-839 b,37.81445140000,2.29000000,,0.000000,614.00,1.102000,[Fe/H],4.369000,944.56100000
32998,Kepler-839 b,37.81445140000,2.29000000,,0.000000,614.00,1.102000,[Fe/H],4.369000,944.56100000
32999,Kepler-839 b,,3.48700000,,,,,,,944.56100000
33000,Kepler-839 b,37.81452880000,,,,,1.080000,[M/H],4.080490,944.56100000
33001,Kepler-839 b,37.81452520000,3.04000000,,0.000000,626.00,1.196000,[Fe/H],4.278000,944.56100000
33002,Kepler-839 b,37.81445140000,2.96600000,,,,1.159000,[Fe/H],,944.56100000
33003,Kepler-839 b,37.81536307530,,,,,1.080000,[M/H],4.080490,944.56100000
33004,Kepler-84 b,8.72605688090,,,,,,,,1023.90000000
33005,Kepler-84 b,8.72585936000,2.75000000,,0.000000,932.00,1.005000,[Fe/H],4.421000,1023.90000000
33006,Kepler-84 b,8.72585400000,2.20000000,,0.000000,937.00,1.020000,,4.420000,1023.90000000
33007,Kepler-84 b,8.72585478000,2.86000000,,0.000000,985.00,0.987000,[Fe/H],4.326000,1023.90000000
33008,Kepler-84 b,8.72585936000,2.75000000,,0.000000,932.00,1.005000,[Fe/H],4.421000,1023.90000000
33009,Kepler-84 b,8.72600000000,1.95000000,40.00000000,,,1.000000,,,1023.90000000
33010,Kepler-84 b,8.72600000000,2.23000000,,,,1.000000,,4.130000,1023.90000000
33011,Kepler-84 b,8.72585936000,2.75000000,,0.000000,932.00,1.005000,[Fe/H],4.421000,1023.90000000
33012,Kepler-84 b,8.72584878000,,,,,,,,1023.90000000
33013,Kepler-84 b,8.72585936000,3.03000000,,,,1.060000,[Fe/H],4.370000,1023.90000000
33014,Kepler-84 b,8.72585478000,,,,,,,,1023.90000000
33015,Kepler-84 c,12.88300000000,2.06000000,20.20000000,,,1.000000,,,1023.90000000
33016,Kepler-84 c,12.88291395000,3.15000000,,0.000000,865.00,0.987000,[Fe/H],4.326000,1023.90000000
33017,Kepler-84 c,12.88291395000,,,,,,,,1023.90000000
33018,Kepler-84 c,12.88296485000,2.94000000,,0.000000,819.00,1.005000,[Fe/H],4.421000,1023.90000000
33019,Kepler-84 c,12.88296485000,3.14000000,,,,1.060000,[Fe/H],4.370000,1023.90000000
33020,Kepler-84 c,12.88252500000,2.40000000,,0.000000,821.00,1.020000,,4.420000,1023.90000000
33021,Kepler-84 c,12.88300000000,2.36000000,,,,1.000000,,4.130000,1023.90000000
33022,Kepler-84 c,12.88296485000,2.94000000,,0.000000,819.00,1.005000,[Fe/H],4.421000,1023.90000000
33023,Kepler-84 c,12.88294333000,,,,,,,,1023.90000000
33024,Kepler-84 c,12.88296485000,2.94000000,,0.000000,819.00,1.005000,[Fe/H],4.421000,1023.90000000
33025,Kepler-84 d,4.22451369000,1.30000000,,0.000000,1188.00,1.005000,[Fe/H],4.421000,1023.90000000
33026,Kepler-84 d,4.22451369000,1.45000000,,,,1.060000,[Fe/H],4.370000,1023.90000000
33027,Kepler-84 d,4.22453631000,,,,,,,,1023.90000000
33028,Kepler-84 d,4.22451369000,1.30000000,,0.000000,1188.00,1.005000,[Fe/H],4.421000,1023.90000000
33029,Kepler-84 d,4.22453700000,1.38000000,,,,,,4.323000,1023.90000000
33030,Kepler-84 d,4.22448800000,1.24000000,,0.000000,1195.00,1.020000,,4.420000,1023.90000000
33031,Kepler-84 d,4.22451369000,1.30000000,,0.000000,1188.00,1.005000,[Fe/H],4.421000,1023.90000000
33032,Kepler-84 d,4.22453631000,1.60000000,,0.000000,1254.00,0.987000,[Fe/H],4.326000,1023.90000000
33033,Kepler-84 d,4.22455132310,,,,,,,,1023.90000000
33034,Kepler-84 e,27.43458830000,2.54000000,,,,1.060000,[Fe/H],4.370000,1023.90000000
33035,Kepler-84 e,27.43438900000,2.60000000,,,,,,4.323000,1023.90000000
33036,Kepler-84 e,27.43467112000,,,,,,,,1023.90000000
33037,Kepler-84 e,27.43459730000,2.56000000,,0.000000,672.00,0.987000,[Fe/H],4.326000,1023.90000000
33038,Kepler-84 e,27.43458830000,2.30000000,,0.000000,636.00,1.005000,[Fe/H],4.421000,1023.90000000
33039,Kepler-84 e,27.43459730000,,,,,,,,1023.90000000
33040,Kepler-84 e,27.43458830000,2.30000000,,0.000000,636.00,1.005000,[Fe/H],4.421000,1023.90000000
33041,Kepler-84 e,27.43473000000,2.40000000,,0.000000,638.00,1.020000,,4.420000,1023.90000000
33042,Kepler-84 e,27.43458830000,2.30000000,,0.000000,636.00,1.005000,[Fe/H],4.421000,1023.90000000
33043,Kepler-84 e,27.43468617490,,,,,,,,1023.90000000
33044,Kepler-84 f,44.55184160000,2.30000000,,,,1.060000,[Fe/H],4.370000,1023.90000000
33045,Kepler-84 f,44.55216900000,2.20000000,,,,,,4.323000,1023.90000000
33046,Kepler-84 f,44.55202660000,2.29000000,,0.000000,572.00,0.987000,[Fe/H],4.326000,1023.90000000
33047,Kepler-84 f,44.55032197810,,,,,,,,1023.90000000
33048,Kepler-84 f,44.55148169000,,,,,,,,1023.90000000
33049,Kepler-84 f,44.55202660000,,,,,,,,1023.90000000
33050,Kepler-84 f,44.55184160000,2.08000000,,0.000000,541.00,1.005000,[Fe/H],4.421000,1023.90000000
33051,Kepler-84 f,44.55184160000,2.08000000,,0.000000,541.00,1.005000,[Fe/H],4.421000,1023.90000000
33052,Kepler-84 f,44.55208000000,2.02000000,,0.000000,543.00,1.020000,,4.420000,1023.90000000
33053,Kepler-84 f,44.55184160000,2.08000000,,0.000000,541.00,1.005000,[Fe/H],4.421000,1023.90000000
33054,Kepler-841 b,124.41949000000,5.20000000,,0.000000,315.00,0.898000,,4.590000,998.96100000
33055,Kepler-841 b,124.41971750000,10.30000000,,0.000000,416.00,0.945000,[Fe/H],3.974000,998.96100000
33056,Kepler-841 b,124.41983980000,4.67000000,,0.000000,304.00,0.781000,[Fe/H],4.616000,998.96100000
33057,Kepler-841 b,124.41983980000,4.67000000,,0.000000,304.00,0.781000,[Fe/H],4.616000,998.96100000
33058,Kepler-841 b,124.41983980000,5.23000000,,,,0.850000,[Fe/H],4.560000,998.96100000
33059,Kepler-841 b,124.41987924000,,,,,0.880000,,4.555800,998.96100000
33060,Kepler-841 b,124.41983980000,4.67000000,,0.000000,304.00,0.781000,[Fe/H],4.616000,998.96100000
33061,Kepler-841 b,124.41971750000,,,,,0.880000,,4.555800,998.96100000
33062,Kepler-841 b,,5.04900000,,,,,,,998.96100000
33063,Kepler-842 b,1.21956827000,1.58000000,,0.000000,1264.00,0.765000,[Fe/H],4.614000,532.72600000
33064,Kepler-842 b,1.21956827000,1.60000000,,,,0.780000,[Fe/H],4.600000,532.72600000
33065,Kepler-842 b,1.21956804700,,,,,0.740000,,4.550900,532.72600000
33066,Kepler-842 b,1.21956877000,,,,,0.740000,,4.550900,532.72600000
33067,Kepler-842 b,1.21956827000,1.58000000,,0.000000,1264.00,0.765000,[Fe/H],4.614000,532.72600000
33068,Kepler-842 b,1.21956804700,1.51000000,,0.000000,1252.00,0.778000,[Fe/H],4.625000,532.72600000
33069,Kepler-842 b,1.21956827000,1.58000000,,0.000000,1264.00,0.765000,[Fe/H],4.614000,532.72600000
33070,Kepler-842 b,1.21957021740,,,,,0.740000,,4.550900,532.72600000
33071,Kepler-842 b,1.21958470000,1.47000000,,0.000000,1194.00,0.724000,,4.690000,532.72600000
33072,Kepler-842 b,,1.52300000,,,,,,,532.72600000
33073,Kepler-843 b,2.05387982100,2.59000000,,,,1.020000,[Fe/H],4.420000,1165.66000000
33074,Kepler-843 b,2.05387982100,2.29000000,,0.000000,1379.00,0.987000,[Fe/H],4.530000,1165.66000000
33075,Kepler-843 b,2.05389597250,,,,,1.000000,,4.439250,1165.66000000
33076,Kepler-843 b,2.05387982100,2.29000000,,0.000000,1379.00,0.987000,[Fe/H],4.530000,1165.66000000
33077,Kepler-843 b,,2.29000000,,,,,,,1165.66000000
33078,Kepler-843 b,2.05389900000,2.31000000,,0.000000,1359.00,0.993000,,4.540000,1165.66000000
33079,Kepler-843 b,2.05388429000,,,,,1.000000,,4.439250,1165.66000000
33080,Kepler-843 b,2.05388477000,,,,,1.000000,,4.439250,1165.66000000
33081,Kepler-843 b,2.05388477000,2.74000000,,0.000000,1523.00,0.965000,[Fe/H],4.282000,1165.66000000
33082,Kepler-843 b,2.05387982100,2.29000000,,0.000000,1379.00,0.987000,[Fe/H],4.530000,1165.66000000
33083,Kepler-844 b,2.61302042100,,,,,0.620000,[M/H],4.499040,431.77600000
33084,Kepler-844 b,2.61000000000,1.55000000,,,,,,,431.77600000
33085,Kepler-844 b,2.61302085600,1.51000000,,0.000000,704.00,0.530000,[Fe/H],4.747000,431.77600000
33086,Kepler-844 b,2.61302042100,1.50000000,,0.000000,713.00,0.516000,[Fe/H],4.725000,431.77600000
33087,Kepler-844 b,2.61302085600,1.68000000,,,,0.590000,[Fe/H],4.700000,431.77600000
33088,Kepler-844 b,2.61300400000,1.37000000,,0.000000,768.00,0.568000,,4.730000,431.77600000
33089,Kepler-844 b,2.61302085600,1.51000000,,0.000000,704.00,0.530000,[Fe/H],4.747000,431.77600000
33090,Kepler-844 b,,1.81200000,,,,,,,431.77600000
33091,Kepler-844 b,2.61302085600,1.51000000,,0.000000,704.00,0.530000,[Fe/H],4.747000,431.77600000
33092,Kepler-845 b,0.92785982100,2.10000000,,0.000000,1470.00,0.754000,[Fe/H],4.529000,431.05100000
33093,Kepler-845 b,0.92785928000,,,,,0.740000,[M/H],4.538710,431.05100000
33094,Kepler-845 b,0.92785971460,,,,,0.740000,[M/H],4.538710,431.05100000
33095,Kepler-845 b,0.92785982100,2.04000000,,,,0.790000,[Fe/H],4.590000,431.05100000
33096,Kepler-845 b,0.92785982100,1.83800000,,,,0.718000,[Fe/H],,431.05100000
33097,Kepler-845 b,0.92785978600,1.79000000,,0.000000,1361.00,0.799000,[Fe/H],4.631000,431.05100000
33098,Kepler-845 b,0.92785510000,1.46000000,,0.000000,1360.00,0.700000,,4.610000,431.05100000
33099,Kepler-845 b,0.92785982100,2.10000000,,0.000000,1470.00,0.754000,[Fe/H],4.529000,431.05100000
33100,Kepler-845 b,,1.76800000,,,,,,,431.05100000
33101,Kepler-845 b,0.92785982100,2.10000000,,0.000000,1470.00,0.754000,[Fe/H],4.529000,431.05100000
33102,Kepler-845 b,0.92785978600,,,,,0.740000,[M/H],4.538710,431.05100000
33103,Kepler-846 b,19.80778729000,,,,,0.960000,,4.551740,1127.12000000
33104,Kepler-846 b,19.80787763000,,,,,0.960000,,4.551740,1127.12000000
33105,Kepler-846 b,19.80792185000,2.30000000,,0.000000,628.00,0.941000,[Fe/H],4.553000,1127.12000000
33106,Kepler-846 b,19.80787763000,2.08000000,,0.000000,624.00,0.934000,[Fe/H],4.558000,1127.12000000
33107,Kepler-846 b,19.80792185000,2.30000000,,0.000000,628.00,0.941000,[Fe/H],4.553000,1127.12000000
33108,Kepler-846 b,19.80792185000,2.30000000,,0.000000,628.00,0.941000,[Fe/H],4.553000,1127.12000000
33109,Kepler-846 b,19.80792185000,2.48000000,,,,0.940000,[Fe/H],4.500000,1127.12000000
33110,Kepler-846 b,19.80762000000,2.20000000,,0.000000,629.00,0.973000,,4.550000,1127.12000000
33111,Kepler-846 b,19.80791598590,,,,,0.960000,,4.551740,1127.12000000
33112,Kepler-846 b,,2.05200000,,,,,,,1127.12000000
33113,Kepler-847 b,2.34323189500,1.34000000,,0.000000,1107.00,0.811000,[Fe/H],4.486000,513.10300000
33114,Kepler-847 b,2.34323056600,,,,,0.760000,,4.485390,513.10300000
33115,Kepler-847 b,2.34324800000,1.01000000,,0.000000,981.00,0.679000,,4.630000,513.10300000
33116,Kepler-847 b,2.34323189500,1.18000000,,,,0.830000,[Fe/H],4.580000,513.10300000
33117,Kepler-847 b,2.34323870290,,,,,0.760000,,4.485390,513.10300000
33118,Kepler-847 b,2.34323189500,1.34000000,,0.000000,1107.00,0.811000,[Fe/H],4.486000,513.10300000
33119,Kepler-847 b,2.34323056600,1.18000000,,0.000000,1054.00,0.761000,[Fe/H],4.533000,513.10300000
33120,Kepler-847 b,2.34323189500,1.34000000,,0.000000,1107.00,0.811000,[Fe/H],4.486000,513.10300000
33121,Kepler-848 b,6.91134223000,1.90000000,,0.000000,1086.00,1.039000,[Fe/H],4.194000,1378.47000000
33122,Kepler-848 b,6.91134223000,,,,,1.000000,[M/H],3.808680,1378.47000000
33123,Kepler-848 b,6.91129885360,,,,,1.000000,[M/H],3.808680,1378.47000000
33124,Kepler-848 b,6.91134416000,1.44000000,,0.000000,978.00,0.967000,[Fe/H],4.432000,1378.47000000
33125,Kepler-848 b,6.91130100000,1.40000000,,0.000000,979.00,0.970000,,4.430000,1378.47000000
33126,Kepler-848 b,6.91134416000,1.44000000,,0.000000,978.00,0.967000,[Fe/H],4.432000,1378.47000000
33127,Kepler-848 b,,2.91900000,,,,,,,1378.47000000
33128,Kepler-848 b,6.91134979000,,,,,1.000000,[M/H],3.808680,1378.47000000
33129,Kepler-848 b,6.91134416000,1.70000000,,,,1.010000,[Fe/H],4.280000,1378.47000000
33130,Kepler-848 b,6.91134416000,1.44000000,,0.000000,978.00,0.967000,[Fe/H],4.432000,1378.47000000
33131,Kepler-848 b,6.91134416000,2.92600000,,,,1.218000,[Fe/H],,1378.47000000
33132,Kepler-849 b,394.62449040000,8.26000000,,0.000000,337.00,1.164000,[Fe/H],3.953000,822.13400000
33133,Kepler-849 b,394.62449040000,7.85700000,,,,1.283000,[Fe/H],,822.13400000
33134,Kepler-849 b,394.62449040000,8.26000000,,0.000000,337.00,1.164000,[Fe/H],3.953000,822.13400000
33135,Kepler-849 b,,8.24500000,,,,,,,822.13400000
33136,Kepler-849 b,394.61070000000,7.80000000,,0.000000,316.00,1.231000,,4.090000,822.13400000
33137,Kepler-849 b,394.62495140000,7.79000000,,0.000000,325.00,1.164000,[Fe/H],4.030000,822.13400000
33138,Kepler-849 b,394.62449040000,7.14000000,,,,1.230000,[Fe/H],4.100000,822.13400000
33139,Kepler-849 b,394.62508000000,8.08167508,298.75870258,0.078000,362.70,1.259000,[Fe/H],4.016000,822.13400000
33140,Kepler-849 b,394.62449040000,8.26000000,,0.000000,337.00,1.164000,[Fe/H],3.953000,822.13400000
33141,Kepler-849 b,394.62495140000,,,,,1.100000,[M/H],3.940210,822.13400000
33142,Kepler-85 b,8.30600000000,1.97000000,,,,0.920000,,4.220000,765.02500000
33143,Kepler-85 b,8.30599200000,1.99000000,,0.000000,814.00,0.941000,,4.570000,765.02500000
33144,Kepler-85 b,,1.68400000,,,,,,,765.02500000
33145,Kepler-85 b,8.30540302000,,,,,0.960000,,4.547200,765.02500000
33146,Kepler-85 b,8.30559976330,,,,,0.960000,,4.547200,765.02500000
33147,Kepler-85 b,8.30537490000,2.12000000,,0.000000,831.00,0.971000,[Fe/H],4.545000,765.02500000
33148,Kepler-85 b,8.30537490000,2.12000000,,,,0.920000,[Fe/H],4.510000,765.02500000
33149,Kepler-85 b,8.30537490000,2.07400000,,,,0.947000,[Fe/H],,765.02500000
33150,Kepler-85 b,8.30537700000,,6.40173000,,,0.947000,,,765.02500000
33151,Kepler-85 b,8.30500000000,,,,,0.970000,,,765.02500000
33152,Kepler-85 b,8.30537702000,1.69000000,,0.000000,809.00,0.870000,[Fe/H],4.495000,765.02500000
33153,Kepler-85 b,8.30537490000,2.12000000,,0.000000,831.00,0.971000,[Fe/H],4.545000,765.02500000
33154,Kepler-85 b,8.30537490000,2.12000000,,0.000000,831.00,0.971000,[Fe/H],4.545000,765.02500000
33155,Kepler-85 b,8.30000000000,1.77800000,1.84000000,0.020000,,0.928000,,,765.02500000
33156,Kepler-85 b,8.30537702000,,,,,0.960000,,4.547200,765.02500000
33157,Kepler-85 c,12.51217000000,2.20000000,,0.000000,712.00,0.941000,,4.570000,765.02500000
33158,Kepler-85 c,,1.86500000,,,,,,,765.02500000
33159,Kepler-85 c,12.51353325000,,,,,0.960000,,4.547200,765.02500000
33160,Kepler-85 c,12.51366754000,1.87900000,,,,0.947000,[Fe/H],,765.02500000
33161,Kepler-85 c,12.51366754000,1.92000000,,0.000000,725.00,0.971000,[Fe/H],4.545000,765.02500000
33162,Kepler-85 c,12.51366754000,1.92000000,,0.000000,725.00,0.971000,[Fe/H],4.545000,765.02500000
33163,Kepler-85 c,12.51300000000,2.18000000,,,,0.920000,,4.220000,765.02500000
33164,Kepler-85 c,12.51353300000,,6.32380000,,,0.947000,,,765.02500000
33165,Kepler-85 c,12.51366754000,1.92000000,,0.000000,725.00,0.971000,[Fe/H],4.545000,765.02500000
33166,Kepler-85 c,12.51374906000,,,,,0.960000,,4.547200,765.02500000
33167,Kepler-85 c,12.51300000000,2.14000000,20.90000000,,,0.970000,,,765.02500000
33168,Kepler-85 c,12.51353325000,1.88000000,,0.000000,706.00,0.870000,[Fe/H],4.495000,765.02500000
33169,Kepler-85 c,12.51366754000,1.93000000,,,,0.920000,[Fe/H],4.510000,765.02500000
33170,Kepler-85 c,12.51000000000,1.97800000,2.15000000,0.027000,,0.928000,,,765.02500000
33171,Kepler-85 d,17.91304000000,1.56000000,,0.000000,632.00,0.941000,,4.570000,765.02500000
33172,Kepler-85 d,17.91342000000,,8.69679000,,,0.947000,,,765.02500000
33173,Kepler-85 d,,1.38600000,,,,,,,765.02500000
33174,Kepler-85 d,17.91389061660,,,,,0.960000,,4.547200,765.02500000
33175,Kepler-85 d,17.91342150000,1.39000000,,0.000000,626.00,0.870000,[Fe/H],4.495000,765.02500000
33176,Kepler-85 d,17.91337390000,1.27000000,,0.000000,644.00,0.971000,[Fe/H],4.545000,765.02500000
33177,Kepler-85 d,17.91342150000,,,,,0.960000,,4.547200,765.02500000
33178,Kepler-85 d,17.91337390000,1.23900000,,,,0.947000,[Fe/H],,765.02500000
33179,Kepler-85 d,17.91337390000,1.27000000,,0.000000,644.00,0.971000,[Fe/H],4.545000,765.02500000
33180,Kepler-85 d,17.91323000000,1.20000000,,,,,,4.494000,765.02500000
33181,Kepler-85 e,25.21491000000,,28.76270000,,,0.947000,,,765.02500000
33182,Kepler-85 e,25.21528750000,1.17800000,,,,0.947000,[Fe/H],,765.02500000
33183,Kepler-85 e,25.21528750000,1.25000000,,,,0.920000,[Fe/H],4.510000,765.02500000
33184,Kepler-85 e,25.21491430000,1.19000000,,0.000000,559.00,0.870000,[Fe/H],4.495000,765.02500000
33185,Kepler-85 e,25.21528750000,1.21000000,,0.000000,574.00,0.971000,[Fe/H],4.545000,765.02500000
33186,Kepler-85 e,25.21767000000,1.61000000,,0.000000,563.00,0.941000,,4.570000,765.02500000
33187,Kepler-85 e,25.21508263810,,,,,0.960000,,4.547200,765.02500000
33188,Kepler-85 e,25.21528750000,1.21000000,,0.000000,574.00,0.971000,[Fe/H],4.545000,765.02500000
33189,Kepler-85 e,25.21491430000,,,,,0.960000,,4.547200,765.02500000
33190,Kepler-85 e,25.21528750000,1.21000000,,0.000000,574.00,0.971000,[Fe/H],4.545000,765.02500000
33191,Kepler-85 e,25.21675100000,1.27000000,,,,,,4.494000,765.02500000
33192,Kepler-85 e,25.21500000000,1.20000000,0.60000000,,,0.900000,,,765.02500000
33193,Kepler-85 e,,1.18600000,,,,,,,765.02500000
33194,Kepler-850 b,7.19303878000,1.78000000,,,,1.060000,[Fe/H],4.390000,1661.28000000
33195,Kepler-850 b,7.19304935000,1.59000000,,0.000000,995.00,1.060000,[Fe/H],4.472000,1661.28000000
33196,Kepler-850 b,7.19303878000,1.65000000,,0.000000,996.00,1.060000,[Fe/H],4.472000,1661.28000000
33197,Kepler-850 b,7.19294000000,1.63000000,,0.000000,996.00,1.090000,,4.480000,1661.28000000
33198,Kepler-850 b,7.19304935000,,,,,1.040000,,4.289360,1661.28000000
33199,Kepler-850 b,7.19303878000,1.65000000,,0.000000,996.00,1.060000,[Fe/H],4.472000,1661.28000000
33200,Kepler-850 b,,1.88100000,,,,,,,1661.28000000
33201,Kepler-850 b,7.19303878000,1.65000000,,0.000000,996.00,1.060000,[Fe/H],4.472000,1661.28000000
33202,Kepler-850 b,7.19301659470,,,,,1.040000,,4.289360,1661.28000000
33203,Kepler-851 b,8.50699658000,1.92000000,,0.000000,900.00,0.951000,[Fe/H],4.428000,839.25500000
33204,Kepler-851 b,8.50698069000,1.90000000,,0.000000,900.00,0.951000,[Fe/H],4.428000,839.25500000
33205,Kepler-851 b,8.50699658000,1.92000000,,0.000000,900.00,0.951000,[Fe/H],4.428000,839.25500000
33206,Kepler-851 b,8.50686692290,,,,,0.990000,,4.649490,839.25500000
33207,Kepler-851 b,8.50691000000,1.69000000,,0.000000,895.00,0.940000,,4.430000,839.25500000
33208,Kepler-851 b,8.50699658000,1.92000000,,0.000000,900.00,0.951000,[Fe/H],4.428000,839.25500000
33209,Kepler-851 b,8.50698069000,,,,,0.990000,,4.649490,839.25500000
33210,Kepler-851 b,8.50699658000,1.68000000,,,,0.890000,[Fe/H],4.530000,839.25500000
33211,Kepler-851 b,,1.54700000,,,,,,,839.25500000
33212,Kepler-852 b,44.93098040000,2.54000000,,,,1.190000,[Fe/H],4.380000,1619.03000000
33213,Kepler-852 b,44.93128000000,3.50000000,,0.000000,645.00,1.180000,,4.230000,1619.03000000
33214,Kepler-852 b,,4.66900000,,,,,,,1619.03000000
33215,Kepler-852 b,44.93067060000,,,,,1.200000,[M/H],3.821490,1619.03000000
33216,Kepler-852 b,44.93098040000,2.78000000,,0.000000,628.00,1.019000,[Fe/H],4.253000,1619.03000000
33217,Kepler-852 b,44.93097027000,,,,,1.200000,[M/H],3.821490,1619.03000000
33218,Kepler-852 b,44.93098040000,2.78000000,,0.000000,628.00,1.019000,[Fe/H],4.253000,1619.03000000
33219,Kepler-852 b,44.93098040000,2.78000000,,0.000000,628.00,1.019000,[Fe/H],4.253000,1619.03000000
33220,Kepler-852 b,44.93098040000,4.68900000,,,,1.443000,[Fe/H],,1619.03000000
33221,Kepler-852 b,44.93061439250,,,,,1.200000,[M/H],3.821490,1619.03000000
33222,Kepler-852 b,44.93067060000,2.49000000,,0.000000,565.00,1.233000,[Fe/H],4.397000,1619.03000000
33223,Kepler-853 b,7.16892463000,1.25000000,,0.000000,1070.00,1.213000,[Fe/H],4.411000,568.67600000
33224,Kepler-853 b,7.16892463000,1.69000000,,,,1.300000,[Fe/H],4.170000,568.67600000
33225,Kepler-853 b,7.16909011760,,,,,1.270000,[M/H],4.204580,568.67600000
33226,Kepler-853 b,7.16893064000,1.61000000,,0.000000,1187.00,1.225000,[Fe/H],4.198000,568.67600000
33227,Kepler-853 b,7.16893749000,,,,,1.270000,[M/H],4.204580,568.67600000
33228,Kepler-853 b,7.16892463000,1.57300000,,,,1.278000,[Fe/H],,568.67600000
33229,Kepler-853 b,7.16892463000,1.25000000,,0.000000,1070.00,1.213000,[Fe/H],4.411000,568.67600000
33230,Kepler-853 b,,1.60400000,,,,,,,568.67600000
33231,Kepler-853 b,7.16887900000,1.28000000,,0.000000,1077.00,1.210000,,4.350000,568.67600000
33232,Kepler-853 b,7.16893064000,,,,,1.270000,[M/H],4.204580,568.67600000
33233,Kepler-853 b,7.16892463000,1.25000000,,0.000000,1070.00,1.213000,[Fe/H],4.411000,568.67600000
33234,Kepler-855 b,,11.85100000,,,,,,,1506.58000000
33235,Kepler-855 b,7.88663595000,,,,,0.990000,,4.047170,1506.58000000
33236,Kepler-855 b,7.88663110400,9.23000000,,0.000000,995.00,0.946000,[Fe/H],4.304000,1506.58000000
33237,Kepler-855 b,7.88642182497,12.40482907,,,1109.50,,,4.047170,1506.58000000
33238,Kepler-855 b,7.88663110400,9.23000000,,0.000000,995.00,0.946000,[Fe/H],4.304000,1506.58000000
33239,Kepler-855 b,7.88663110400,9.23000000,,0.000000,995.00,0.946000,[Fe/H],4.304000,1506.58000000
33240,Kepler-855 b,7.88663246800,,,,,0.990000,,4.047170,1506.58000000
33241,Kepler-855 b,7.88663110400,8.35000000,,,,1.030000,[Fe/H],4.420000,1506.58000000
33242,Kepler-855 b,7.88663200000,9.40000000,,0.000000,960.00,1.080000,,4.310000,1506.58000000
33243,Kepler-855 b,7.88663246800,8.99000000,,0.000000,996.00,0.946000,[Fe/H],4.304000,1506.58000000
33244,Kepler-856 b,8.02767290000,7.40000000,,0.000000,761.00,0.980000,,4.620000,1351.17000000
